species,scientific_name,latitude,longitude,year,month,day,country,phase
Wood Pigeon,Columba palumbus,58.01882,11.82018,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.69199,13.17741,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.54481,15.96934,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.12667,15.13682,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.69892,12.06375,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.37121,11.95135,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.9356,12.53287,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.58419,11.93684,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.62741,12.09652,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.80516,13.00474,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.70186,13.24789,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.98604,11.80115,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.17867,14.03562,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.05541,11.86146,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.27798,15.1954,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.69583,17.14428,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.69354,17.13852,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.43239,13.94891,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.69529,12.05372,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.67667,13.08346,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.70748,11.71303,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.85081,14.13531,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.93102,12.50681,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.69046,11.63513,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.77964,14.19786,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.74484,11.91706,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68358,11.92682,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.77964,14.19786,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.65096,18.30776,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.18517,14.04098,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.72413,11.94003,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.65795,18.31501,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.65582,18.31596,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68056,11.93355,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.7529,12.18345,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.28405,15.19658,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.64394,18.29383,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.7489,12.14801,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.64645,11.93229,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.93283,12.5278,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.59914,18.21496,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.51025,16.38882,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.74073,13.27891,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.12447,12.22846,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.67048,12.24581,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.70626,12.00481,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.12653,12.2522,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68737,12.21742,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.45277,12.05642,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.67314,16.35657,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.70626,12.00481,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.77723,16.68859,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.67843,16.23969,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.11652,14.2887,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.59286,12.06732,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.70606,12.91876,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.71926,12.79918,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.64944,11.97816,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.35015,17.07325,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.41516,17.8683,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68176,11.93487,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.7369,16.67535,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.71477,12.02761,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.9001,17.93797,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.60407,12.05962,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.69194,18.43096,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.89012,17.55161,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.68246,12.91512,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.98613,11.68222,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.75123,16.63783,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.43949,18.09741,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.93072,12.50838,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.39971,13.97462,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.68258,16.34684,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.80353,16.27174,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.06739,11.80336,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.80732,12.35891,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.17652,18.29983,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.71054,13.24731,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.75123,16.63783,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.07624,11.83336,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.10499,11.94544,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.93541,12.4943,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.36573,11.96535,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.72629,13.16238,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.1469,13.79477,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.66776,16.29404,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.03502,14.98013,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.59062,11.93967,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.27435,18.63233,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.59112,11.90805,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.14155,17.03012,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.26443,15.25939,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.6765,13.41696,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.59543,12.9636,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.59644,12.95879,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.93258,13.13236,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.69695,11.76063,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.5717,12.91735,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.23591,12.8168,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.28728,15.21494,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.60422,12.97648,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.0366,15.03241,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68319,11.94588,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68023,12.2316,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.69678,13.15864,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.22434,11.51673,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.72616,13.20378,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.3547,11.92836,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.37099,13.47335,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.83258,13.29057,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.89723,12.80884,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.67434,12.72963,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.64606,13.78252,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.63063,18.29317,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.84464,16.79479,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.43135,13.82061,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.44983,15.48221,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.84619,14.7951,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.1345,11.84335,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.64197,12.7786,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.37136,12.38662,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.37686,12.34883,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.76792,16.64282,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.38988,13.85235,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.93569,13.54865,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.6689,12.87623,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.8467,11.79106,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.11063,12.26504,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.58044,12.73108,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.58649,16.41454,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.82102,18.98271,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68319,11.94588,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68587,11.94378,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.40001,17.86812,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.9566,11.81374,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.4633,12.75575,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.63458,11.90675,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.69933,12.91567,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.59322,16.39184,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.03975,12.40567,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.63458,11.90675,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.7094,11.79435,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.82247,16.81212,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.55062,12.91312,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.43236,15.49432,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.85216,17.64306,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.52902,16.38546,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.79029,12.30401,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.6974,13.15712,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.03149,18.2764,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.62595,11.90477,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.5288,16.38407,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.64606,13.78252,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.63458,11.90675,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.6974,13.15712,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.71595,11.73786,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.91186,12.55887,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.49217,13.17189,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.61428,13.05894,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.59197,16.59548,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.77721,14.18752,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68594,11.93736,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.72447,13.34399,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.66096,11.8415,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.41516,17.8683,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68669,11.65487,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.73227,14.11903,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68322,11.66701,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68363,11.93928,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68552,11.66415,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.40321,13.53893,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.73111,13.02415,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.56135,13.13351,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.404,18.17191,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.70606,12.91876,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.64394,18.29383,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.2725,12.85446,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.69399,17.03219,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.57151,12.95291,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.78572,16.59561,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.54664,15.02773,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.83932,14.09193,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.37816,12.69853,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.03149,18.2764,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.84345,17.60743,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.93918,12.50327,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.26993,16.42613,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.4279,12.84492,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.74992,16.64861,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.72309,12.83677,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.89561,16.39857,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.60654,13.0036,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.38751,15.6578,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.79679,12.00571,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.95697,12.42936,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.18622,14.85778,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.64394,18.29383,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.27,12.28709,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.48924,16.57917,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.27973,15.19454,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.75172,12.96496,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.75172,12.96496,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.74312,16.65887,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.52926,16.37315,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.11028,12.6186,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.64608,11.89895,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.69087,12.1109,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.65487,16.47141,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.60683,16.25078,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.41616,12.8285,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.69155,13.06998,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.63458,11.90675,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.35756,12.39028,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.14818,14.75318,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.23591,12.8168,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.71562,13.3429,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.37686,12.34883,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.93583,12.52625,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.52567,13.11628,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.70236,13.16654,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.3538,11.80005,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.59043,12.99286,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.67919,12.8325,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.40571,15.62051,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.62982,11.90555,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.73184,12.17265,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.57532,11.95836,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.52441,16.38459,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.67651,16.34848,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.65879,11.86416,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.81127,14.27511,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.61417,12.97457,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.85016,14.79777,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.69402,13.20019,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.71171,13.24755,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.79887,12.36544,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.93541,12.4943,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.68358,11.92682,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.3854,16.41201,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.87504,11.96365,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.49988,18.13805,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.4,15.59341,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.69968,13.21381,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.40571,15.62051,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.70007,13.15061,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.66005,16.35476,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.65138,12.13135,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.07656,12.83536,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.41516,17.8683,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.50496,12.94521,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.68609,16.33417,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.60142,16.26512,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.67107,12.83457,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.69884,12.88827,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.27973,15.19454,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.70379,12.03696,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.71477,12.02761,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.64787,12.03029,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.40513,12.62234,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.50359,13.15997,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.71643,13.19535,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.66884,11.86072,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.33575,11.78347,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.33514,11.77147,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.95762,11.77268,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.76278,14.16425,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.31047,12.76901,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.40525,12.96713,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.66336,12.10236,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.07431,14.21045,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.60132,16.59866,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.1415,12.86845,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.41751,12.85525,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.76319,12.84108,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.76638,16.64413,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.37345,18.03964,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.79501,12.14174,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,58.4934,13.09371,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.99931,12.81141,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.83695,17.60685,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.76864,11.9806,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.40001,17.86812,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.72286,16.53414,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.85216,17.64306,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.63973,16.52057,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.62687,11.94882,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,55.85998,14.20571,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,59.34233,18.09439,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,56.45897,13.59459,2017,1,1.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,57.85895,14.11607,2017,1,2.0,Sweden,Wintering
Wood Pigeon,Columba palumbus,50.823253,-0.139192,2018,1,1.0,United Kingdom of Great Britain and Northern Ireland,Wintering
Wood Pigeon,Columba palumbus,49.086278,8.553236,2018,1,2.0,Germany,Wintering
Wood Pigeon,Columba palumbus,40.515691,21.255541,2018,1,1.0,Greece,Wintering
Wood Pigeon,Columba palumbus,55.153839,-1.672495,2018,1,2.0,United Kingdom of Great Britain and Northern Ireland,Wintering
Wood Pigeon,Columba palumbus,49.417438,8.669133,2018,1,6.0,Germany,Wintering
Wood Pigeon,Columba palumbus,49.417718,8.670825,2018,1,6.0,Germany,Wintering
Wood Pigeon,Columba palumbus,49.419023,8.67238,2018,1,7.0,Germany,Wintering
Wood Pigeon,Columba palumbus,51.093418,12.409095,2018,1,8.0,Germany,Wintering
Wood Pigeon,Columba palumbus,49.086266,8.553185,2018,1,6.0,Germany,Wintering
Wood Pigeon,Columba palumbus,49.086378,8.553271,2018,1,7.0,Germany,Wintering
Wood Pigeon,Columba palumbus,45.429873,11.034594,2018,1,11.0,Italy,Wintering
Wood Pigeon,Columba palumbus,48.851783,2.34985,2018,1,10.0,France,Wintering
